Date,Exit Date,From State,To State,Exited Asset,Entered Asset,Duration Days,Whipsaw,Entry Price,Exit Price,Previous 10D High,Following 10D Low,Entry vs 10D Low,Exit vs Previous 10D High,Return 1D,Return 3D,Return 5D,Return 10D,Return 20D,MAE,MFE,Downside Avoided,Upside Captured,Timing Score,Outcome Score,Transition Quality,Timing Class
2009-07-06,2009-07-07,MODERATE,DEFENSIVE,SSO,TLT,1,True,56.809043884277344,1.36324191093,1.51338124275,56.809043884277344,0.0,-0.09920787147274157,,,,,,0.0,0.0,-0.0029314335027109673,0.0,80.15842570545169,50.586286700542196,68.3295701034879,GOOD
2009-07-07,2009-07-08,DEFENSIVE,MODERATE,TLT,SSO,1,True,1.36324191093,58.245540618896484,57.18927764892578,1.36324191093,0.0,0.01846959803295478,,,,,,0.0,0.0,-0.06321289952352915,0.0,100.0,,,EXCELLENT
2009-07-08,2009-07-14,MODERATE,DEFENSIVE,SSO,TLT,4,True,58.245540618896484,1.44373464584,1.51338124275,57.55142593383789,0.012060773018144788,-0.04602052340984719,-0.011917044252369835,-0.008393042009614549,,,,-0.011917044252369835,0.0,0.0,0.0,90.79589531803056,50.0,74.47753719081834,EXCELLENT
2009-07-14,2009-08-05,DEFENSIVE,MODERATE,TLT,SSO,16,False,1.44373464584,55.07435607910156,57.22547149658203,1.44373464584,0.0,-0.03759017376744467,0.05614872986083608,0.07671016678799969,0.10913436497766327,0.16884136999301091,,0.0,0.23052592849315334,-0.0049486708559678405,0.23052592849315334,100.0,83.76827399860218,93.50730959944087,EXCELLENT
2009-08-05,2009-08-21,MODERATE,AGGRESSIVE,SSO,UPRO,12,False,1.4513601064682007,1.84962451458,1.80566692352,1.3523037433624268,0.07325008422994972,0.024344241170629832,-0.01874431565752832,0.013094408812366343,0.008430876301069201,-0.020717228597775583,,-0.06825071370248814,0.03121071063387748,-0.05956802028817121,0.03121071063387748,85.34998315401006,51.686175260213844,71.88445999649157,EXCELLENT
2009-08-21,2009-08-31,AGGRESSIVE,MODERATE,UPRO,SSO,6,False,1.84962451458,1.5297210216522217,1.573848009109497,1.84962451458,0.0,-0.028037642263971208,0.0024692288969996312,0.005555571668195203,0.007407428892729051,,,0.0,0.011111143336390406,-0.07717855742922308,0.011111143336390406,100.0,51.48148577854581,80.59259431141832,EXCELLENT
2009-08-31,2009-09-01,MODERATE,DEFENSIVE,SSO,TLT,1,True,58.50217056274414,1.75257599354,1.87017595768,58.50217056274414,0.0,-0.06288176449764948,,,,,,0.0,0.0,-0.007491800423146899,0.0,87.4236471004701,51.49836008462938,73.05353229413382,EXCELLENT
2009-09-01,2009-09-02,DEFENSIVE,MODERATE,TLT,SSO,1,True,1.75257599354,59.211143493652344,58.50217056274414,1.75257599354,0.0,0.012118745750601123,,,,,,0.0,0.0,-0.03108966549468406,0.0,100.0,,,EXCELLENT
2009-09-02,2009-09-03,MODERATE,DEFENSIVE,SSO,TLT,1,True,59.211143493652344,1.76741886139,1.87017595768,59.211143493652344,0.0,-0.0549451488069993,,,,,,0.0,0.0,0.0,0.0,89.01097023860014,50.0,73.40658214316008,EXCELLENT
2009-09-03,2009-09-04,DEFENSIVE,MODERATE,TLT,SSO,1,True,1.76741886139,57.84416580200195,59.211143493652344,1.76741886139,0.0,-0.023086493706998557,,,,,,0.0,0.0,-0.008192303347360208,0.0,100.0,,,EXCELLENT
2009-09-04,2009-09-08,MODERATE,DEFENSIVE,SSO,TLT,1,True,57.84416580200195,1.84905326366,1.87017595768,57.84416580200195,0.0,-0.011294495543725858,,,,,,0.0,0.0,0.0,0.0,97.74110089125483,50.0,78.64466053475289,EXCELLENT
2009-09-08,2009-09-23,DEFENSIVE,MODERATE,TLT,SSO,11,False,1.84905326366,58.60969543457031,58.74943161010742,1.84905326366,0.0,-0.0023785111056814356,0.015745810568144725,0.035504777488157835,0.0537207087390128,0.09169560691528922,,0.0,0.09169560691528922,-0.015492268380089325,0.09169560691528922,100.0,68.33912138305784,87.33564855322314,EXCELLENT
2009-09-23,2009-10-06,MODERATE,AGGRESSIVE,SSO,UPRO,9,False,1.715728759765625,1.95629692078,2.01860332489,1.5426942110061646,0.11216386729461125,-0.030866096048561276,-0.0323119363760872,0.002452236486366388,-0.016372051813379307,,,-0.10085192532594578,0.002452236486366388,-0.03891123351543657,0.002452236486366388,77.56722654107774,46.72558963732414,65.23057177957631,GOOD
2009-10-06,2009-10-22,AGGRESSIVE,MODERATE,UPRO,SSO,12,False,1.95629692078,1.8574573993682861,1.8846758604049683,1.95629692078,0.0,-0.014441985281667291,0.006143769932024368,0.032768072943876625,0.03861904445971187,0.07167936739075897,,0.0,0.08221218860063129,-0.1541051743345081,0.08221218860063129,100.0,64.3358734781518,85.73434939126072,EXCELLENT
2009-10-22,2009-10-30,MODERATE,AGGRESSIVE,SSO,UPRO,6,False,1.8574573993682861,1.88017499447,2.11712837219,1.6153619289398193,0.14987072933392498,-0.11192206426051088,-0.03323278235022831,-0.07866504611050473,-0.07515941038214469,,,-0.13033702442424921,0.0,0.0,0.0,70.025854133215,34.968117923571064,56.00275964935743,GOOD
2009-10-30,2009-12-07,AGGRESSIVE,MODERATE,UPRO,SSO,25,False,1.88017499447,1.9081165790557861,1.9400229454040527,1.88017499447,0.0,-0.01644638607180049,0.014003188297598612,0.023744153502362808,0.06849286754092887,0.11811266651410812,0.12328726302167548,0.0,0.15281557230314724,-0.03153161708267205,0.15281557230314724,100.0,74.65745260433509,89.86298104173403,EXCELLENT
