Date,Exit Date,From State,To State,Exited Asset,Entered Asset,Duration Days,Whipsaw,Entry Price,Exit Price,Previous 10D High,Following 10D Low,Entry vs 10D Low,Exit vs Previous 10D High,Return 1D,Return 3D,Return 5D,Return 10D,Return 20D,MAE,MFE,Downside Avoided,Upside Captured,Timing Score,Outcome Score,Transition Quality,Timing Class
1993-02-16,1993-02-17,AGGRESSIVE,MODERATE,TQQQ,QQQ,1,True,7.41940686805,1.16830539418,1.53442023947,7.41940686805,0.0,-0.23860141822455283,,,,,,0.0,0.0,-0.04995299450017632,0.0,100.0,,,EXCELLENT
1993-02-17,1993-02-25,MODERATE,DEFENSIVE,QQQ,TLT,6,False,,7.52111906022,7.85613329634,,,-0.04264365477048049,,,,,,,,-0.01017945749920901,,91.47126904590391,52.0358914998418,75.69711802747906,EXCELLENT
1993-02-25,1993-03-02,DEFENSIVE,MODERATE,TLT,QQQ,3,True,7.52111906022,,,7.46603493297,0.00737796269968527,,-0.001500817185530634,,,,,-0.00732392703917506,0.0,,0.0,98.52440746006295,,,EXCELLENT
1993-03-02,1993-12-14,MODERATE,DEFENSIVE,QQQ,TLT,200,False,,8.17447383661,8.57948182079,,,-0.04720657874681622,,,,,,,,0.0,,90.55868425063676,50.0,74.33521055038204,EXCELLENT
1993-12-14,1993-12-22,DEFENSIVE,MODERATE,TLT,QQQ,6,False,8.17447383661,,,8.17447383661,0.0,,0.00551676329649875,0.01618421790005553,0.0147967813865022,,,0.0,0.017965410215430078,,0.017965410215430078,100.0,52.959356277300444,81.18374251092018,EXCELLENT
1993-12-22,1994-04-04,MODERATE,AGGRESSIVE,QQQ,TQQQ,70,False,1.43259950924,8.01141533602,8.91053820859,1.43259950924,0.0,-0.10090556277545837,0.014460375364075073,0.048416326421050204,0.07158711949748353,0.12233543036949324,0.17879260107095973,0.0,0.18334607507951972,-0.053470808571611794,0.18334607507951972,100.0,85.75852021419195,94.30340808567678,EXCELLENT
1994-04-04,1994-04-05,AGGRESSIVE,MODERATE,TQQQ,QQQ,1,True,8.01141533602,1.37946802549,1.66904841578,8.01141533602,0.0,-0.17350029367163078,,,,,,0.0,0.0,-0.24630713107635072,0.0,100.0,,,EXCELLENT
1994-04-05,1994-05-17,MODERATE,DEFENSIVE,QQQ,TLT,29,False,,7.69119004261,8.06997148275,,,-0.046937147293477643,,,,,,,,0.0,,90.61257054130448,50.0,74.36754232478268,EXCELLENT
1994-05-17,1994-06-24,DEFENSIVE,MODERATE,TLT,QQQ,27,False,7.69119004261,,,7.69119004261,0.0,,0.022433107424745247,0.027354383929460768,0.04572863362516122,0.051872580681235236,0.04776747687609184,0.0,0.06174944561229889,,0.06174944561229889,100.0,60.374516136247045,84.14980645449882,EXCELLENT
1994-06-24,1994-07-15,MODERATE,DEFENSIVE,QQQ,TLT,14,False,,7.83243819703,7.87308691858,,,-0.0051629966708575115,,,,,,,,-0.021017897844686884,,98.96740066582849,54.20357956893738,81.06187222707204,EXCELLENT
1994-07-15,1994-08-24,DEFENSIVE,MODERATE,TLT,QQQ,28,False,7.83243819703,,,7.66781681113,0.021469133907978666,,0.002551704235288943,-0.021017897844686884,-0.005975647718196808,0.00787130653049739,0.02630499732741276,-0.021017897844686884,0.02630499732741276,,0.02630499732741276,95.70617321840427,55.260999465482556,79.52810371723558,EXCELLENT
1994-08-24,1994-09-15,MODERATE,AGGRESSIVE,QQQ,TQQQ,15,False,1.27179865522,8.67961086295,8.67961086295,1.27179865522,0.0,0.0,0.023100905178200515,0.07636909906403289,0.07049027706708189,0.08966336531490837,,0.0,0.10261198716822473,-0.0600090590274428,0.10261198716822473,100.0,67.93267306298168,87.17306922519268,EXCELLENT
1994-09-15,1994-10-28,AGGRESSIVE,MODERATE,TQQQ,QQQ,31,False,8.67961086295,1.46204949348,1.46204949348,8.15875558234,0.06384003974054764,0.0,-0.006468277561802793,-0.025201497061776656,-0.03332287227007047,-0.039084198309865315,-0.017940422814885948,-0.0600090590274428,0.0,-0.11626827904805481,0.0,87.23199205189047,46.41191543702281,70.9039614059434,EXCELLENT
