Date,Exit Date,From State,To State,Exited Asset,Entered Asset,Duration Days,Whipsaw,Entry Price,Exit Price,Previous 10D High,Following 10D Low,Entry vs 10D Low,Exit vs Previous 10D High,Return 1D,Return 3D,Return 5D,Return 10D,Return 20D,MAE,MFE,Downside Avoided,Upside Captured,Timing Score,Outcome Score,Transition Quality,Timing Class
1993-02-16,1993-02-17,AGGRESSIVE,MODERATE,TQQQ,TQQQ,1,True,1.17873345147,1.16830539418,1.53442023947,1.17873345147,0.0,-0.23860141822455283,,,,,,0.0,0.0,-0.04995299450017632,0.0,100.0,,,EXCELLENT
1993-02-17,1993-02-25,MODERATE,DEFENSIVE,TQQQ,SQQQ,6,False,3231754450590.0,1.22081471289,1.40896802055,3100090691480.0,0.04247093785735112,-0.13353979999244625,-0.02013909993629559,0.04787901086413027,-0.040740644477479715,,,-0.040740644477479715,0.04787901086413027,-0.04010018437123064,0.04787901086413027,73.29204000151076,58.02003687424613,67.1832387506049,GOOD
1993-02-25,1993-03-02,DEFENSIVE,MODERATE,SQQQ,TQQQ,3,True,1.22081471289,2940884245620.0,3386487657040.0,1.19330890118,0.023050034808925757,-0.13158276555169401,-0.00480562615936353,,,,,-0.02253070135834645,0.0,-0.06410143227186327,0.0,95.38999303821485,,,EXCELLENT
1993-03-02,1993-12-14,MODERATE,DEFENSIVE,TQQQ,SQQQ,200,False,2940884245620.0,1.37488570415,1.59604857766,2752369353330.0,0.06849185850072126,-0.1385690113732324,-0.031117606449929225,0.005202222386952338,-0.026503096603031406,-0.05831820188279557,-0.014491356378093512,-0.06410143227186327,0.07107709510203186,0.0,0.07107709510203186,72.28619772535352,50.0,63.37171863521211,GOOD
1993-12-14,1993-12-22,DEFENSIVE,MODERATE,SQQQ,TQQQ,6,False,1.37488570415,2161125238980.0,2252654695340.0,1.37488570415,0.0,-0.040631818338311754,0.016253464497120174,0.048113284690014524,0.04315916624988492,,,0.0,0.05331448495590929,-0.1576709807298463,0.05331448495590929,100.0,58.631833249976985,83.4527332999908,EXCELLENT
1993-12-22,1994-04-04,MODERATE,AGGRESSIVE,TQQQ,TQQQ,70,False,1.43259950924,1.24206826698,1.72581280566,1.43259950924,0.0,-0.28029954181212735,0.014460375364075073,0.048416326421050204,0.07158711949748353,0.12233543036949324,0.17879260107095973,0.0,0.18334607507951972,-0.1629323110814639,0.18334607507951972,100.0,85.75852021419195,94.30340808567678,EXCELLENT
1994-04-04,1994-04-05,AGGRESSIVE,MODERATE,TQQQ,TQQQ,1,True,1.24206826698,1.37946802549,1.66904841578,1.24206826698,0.0,-0.17350029367163078,,,,,,0.0,0.0,-0.24630713107635072,0.0,100.0,,,EXCELLENT
1994-04-05,1994-05-17,MODERATE,DEFENSIVE,TQQQ,SQQQ,29,False,2128536824280.0,1.0698128017,1.24246976459,2103192206920.0,0.012050547390110244,-0.13896270783456433,0.0047334312825000335,0.03458527747336548,0.11245825707101398,0.28713968968647774,0.08533818103496693,-0.011907060789785984,0.30921896434779206,0.0,0.30921896434779206,72.20745843308714,50.0,63.32447505985228,GOOD
1994-05-17,1994-06-24,DEFENSIVE,MODERATE,SQQQ,TQQQ,27,False,1.0698128017,2842397216800.0,2799598213610.0,1.0698128017,0.0,0.015287551971542301,0.0668977349740758,0.08124939558759814,0.138214355151701,0.15575666115157127,0.13402592702401406,0.0,0.1873589309096788,-0.13695999010943027,0.1873589309096788,100.0,81.15133223031425,92.46053289212571,EXCELLENT
1994-06-24,1994-07-15,MODERATE,DEFENSIVE,TQQQ,SQQQ,14,False,2842397216800.0,1.09375279983,1.11182846269,2453102522100.0,0.1586948328465052,-0.0162576004002154,-0.07954351324074938,-0.09038563453465309,-0.06869514489245965,-0.05829126654807659,,-0.13695999010943027,0.0,-0.06374475828618376,0.0,96.74847991995692,62.74895165723675,83.14866861486885,EXCELLENT
1994-07-15,1994-08-24,DEFENSIVE,MODERATE,SQQQ,TQQQ,28,False,1.09375279983,2121681784170.0,2370729997340.0,1.02403179198,0.06808480790932503,-0.10505127680057891,0.007257493659658332,-0.06374475828618376,-0.02106887326238771,0.016720639949760363,0.06811622250620042,-0.06374475828618376,0.06811622250620042,-0.13303763677285907,0.06811622250620042,86.38303841813499,63.62324450124008,77.27912085137703,EXCELLENT
1994-08-24,1994-09-15,MODERATE,AGGRESSIVE,TQQQ,TQQQ,15,False,1.27179865522,1.44521567863,1.38583240265,1.27179865522,0.0,0.04285025798678599,0.023100905178200515,0.07636909906403289,0.07049027706708189,0.08966336531490837,,0.0,0.10261198716822473,-0.17795911448580726,0.10261198716822473,100.0,67.93267306298168,87.17306922519268,EXCELLENT
1994-09-15,1994-10-28,AGGRESSIVE,MODERATE,TQQQ,TQQQ,31,False,1.44521567863,1.46204949348,1.39836972342,1.18802637622,0.21648450535947794,0.045538578956256126,-0.019847689832144133,-0.0759693932632104,-0.09985358112555165,-0.11812017694260313,-0.06740046829711843,-0.17795911448580726,0.0,-0.11626827904805481,0.0,56.70309892810441,36.51990634057631,48.629821893093165,FAIR
